"FileName","Text"
"page_0463_line_02.png","to regulate one?? mind.  "
"page_0463_line_03.png","to pr?pzire a feast, (gi?k??i?ng).  ??"
"page_0463_line_04.png","to ~rul? the empire, W ??  "
"page_0463_line_05.png","a pheasant, to rule, to regulate.  ??"
"page_0463_line_06.png","diordered, confused.  ??"
"page_0463_line_07.png","parapet??all.  < "
"page_0463_line_08.png","a pheasant. '  ? 5 "
"page_0463_line_09.png","??z pheaszmt?? feathers.  < "
"page_0463_line_10.png","the southern gate of the palace.  ??"
"page_0463_line_11.png","to obstruct, stoppage, to congealy  to ooze out.  "
"page_0463_line_12.png","a stoppage, (fnging-d?).  d "
"page_0463_line_13.png","H u , x g u ,  obstructed, met, a dull heavy  look.   "
"page_0463_line_14.png"," d  . ?k-d?). ww'ble goocls, (c lea unsa "
"page_0463_line_15.png","an inactive mind, (k????).  (1??"
"page_0463_line_16.png","1 young grain, young, tender.  ' "
"page_0463_line_17.png","a 'I V w ' A'  youngstm, a boy, (eu??e).  d??"
"page_0463_line_18.png","childish. immature, delicate.  (If "
"page_0463_line_19.png","hemorrholds, plles, (11gL101???), g :1 (n?i-d?).   d? "
"page_0463_line_20.png","ulcers of anus, piles.  "
"page_0463_line_21.png","swine. (d??, (ing???).  d? "
"page_0463_line_22.png","to wait f0}, to hope for.  d? "
"page_0463_line_23.png","??.""WLHV'Q' '7""; .. I ~ 3  , as 111 smg??e, (01' 1), (muk??ek).  de  9 1|: "
"page_0463_line_24.png"," :3 ' an eupllonic pre??.   d5 "
"page_0463_line_25.png","??-??__????__??????LVV V VVVOVV I   to throw away, (bu-kg).  g M "
"page_0463_line_26.png","to screen.   (l?l If 1 "
"page_0463_line_27.png","N """"""f"" .  2 to set 111 order, to aSSIgn, (to g?? ??work).  V3  ? l ??:21? jd?? "
"page_0463_line_28.png"," id?i to die, (si), (gu???xe). "
"page_0463_line_29.png","dead! he is dead.  - ( "
"page_0463_line_30.png","an exclamation, there! ??d?l  ,m "
"page_0463_line_31.png",".  ??K brlght, true, a target. certam.  C must. sign of possessive.  "
"page_0463_line_32.png","au'?l??gglgih,??GEE-Lia); E M "
"page_0463_line_33.png",". . 30 L I \ I  ??n w1th hIS own hand, he manages  d "
"page_0463_line_34.png",""" d , hy. ort in trustw _,. 1 ??cert: ?)true, "
"page_0464_line_01.png","A  "
"page_0464_line_02.png","erta????y, surely. W '  "
"page_0464_line_03.png","leads close together, as in ear??9 nest conversation. ?? "
"page_0464_line_04.png","{0551f'r???1;12,7i{?11?k-sa). ??W "
"page_0464_line_05.png","must. positively. "" u I ?? "
"page_0464_line_06.png","mportant, ( i?u??ing) . I  "
"page_0464_line_07.png",".iding, helping in emergencies.  "
"page_0464_line_08.png","oved. esteemed by others. I  "
"page_0464_line_09.png","t ceftaiuly is, (Ici?u-d?k). ld?-  d?k). "
"page_0464_line_10.png","0 drop, to drip, a drop. "
"page_0464_line_11.png","vater dropping; eaves; beads ' worn on a bride's forehead. ??"
"page_0464_line_12.png","L squib which emits yellow ??e.  "
"page_0464_line_13.png","0 drip down. as tears. "
"page_0464_line_14.png","??od??ropping t0 test relation??ship. ??"
"page_0464_line_15.png","0 fall by drops. "
"page_0464_line_16.png","0 drop  droi). (sibh???k??iz??g). a "
"page_0464_line_17.png","he lawful wife, (chit). V w "
"page_0464_line_18.png","[children of) the wife have "
"page_0464_line_19.png","urhr?? n? rrmt??hinp 115nm 11:!1'F "
"page_0464_line_20.png","??11018, 01 concumne nave 112111. ml "
"page_0464_line_21.png","he children of the lawful wife. "
"page_0464_line_22.png",")lood relations. "
"page_0464_line_23.png","lirect descendants. "
"page_0464_line_24.png","c u  L w1fe, (addressed by a cou?? cubine's children).  "
"page_0464_line_25.png","l 121556 Qvii? ??V ??E! "
"page_0464_line_26.png","nanacles for the feet. to fetter. ?? to stop up. ??' "
"page_0464_line_27.png","?? ??r ""l"" \ 11211121C16?.f()1' the feet and hands.  "
"page_0464_line_28.png","L linclvpin; nu't., important.  "
"page_0464_line_29.png","0 stop up. to obstruct.  "
"page_0464_line_30.png","lindmnces. obstructions.  "
"page_0464_line_31.png","Lsphyxia, suffocation.  "
"page_0464_line_32.png",""" 1'77J77W71 7' ?? 5116 barb of an arrow. the head  of a spear, (ming???k). ????"
"page_0464_line_33.png","in iron gag for criminals.  "
"page_0464_line_34.png","reins, a grille, (l?k).  "
"page_0464_line_35.png",":he sound of reaping, to cut grain.  "
"page_0464_line_36.png","1 tile, (ling-d?kA). ?? ???? "
"page_0464_line_37.png",":he hoof of a pig. V  "
"page_0465_line_01.png","it to scratch, to throw away, to pick  ~ out,  "
"page_0465_line_02.png","an euphonic pre??.  "
"page_0465_line_03.png","to cover over. 4,  "
"page_0465_line_04.png","to haste. to erect, to attach.  "
"page_0465_line_05.png","to carry with bo?h Vhancrlrs.  "
"page_0465_line_06.png","to dot,??to punctuate; to light as  a lamp. ?? "
"page_0465_line_07.png","w ??y. ,?? to seize ??mly, to grip. ?? "
"page_0465_line_08.png","to grasp t1ght1y, as the relns.  "
"page_0465_line_09.png","a bull, a mate, special, particular, 3'; on purpose, to make.  "
"page_0465_line_10.png",":) special, unique.  "
"page_0465_line_11.png","4 "".l.""'""?? """"""1"""" a spec1al expenses, extras. _  "
"page_0465_line_12.png","a? ?p??ia????a??ih  '  "
"page_0465_line_13.png","w ??""??""""' 1."""""""" 3;; in I write specially to inform you.  "
"page_0465_line_14.png","n - . ~ '1' ""*""""??4 ""??""""?????? J??""  "" 1lesync1'asy. N.  "
"page_0465_line_15.png","??wy.-- _.. t ,3 to specially recommend.  "
"page_0465_line_16.png","only c011c?1??13 this. specially this.  "
"page_0465_line_17.png","' J :' :'.""""'??""""????""""""?? ""??'  pecuharltles.  "
"page_0465_line_18.png","1""""??????""'?? ?  special characteristics.  "
"page_0465_line_19.png","??l??????????????.""??""??""?????? ) purposely, 111tent1onally.  "
"page_0465_line_20.png","l 1??""' 1' "" "" ""J W """"""""?????? ' ??)JT special appointment of President,  "
"page_0465_line_21.png",")1 a special edict.  "
"page_0465_line_22.png","special power or privileges, N.  "
"page_0465_line_23.png","1 77??, L'??V"" __ l.??_""_'?'""??""'   patent, special permit, N.  "
"page_0465_line_24.png","; r 7: .:~-~~L-???????????? --- at :1 specml restramt. to co??pt.  "
"page_0465_line_25.png","-rwm.   w    specially despatched.  "
"page_0465_line_26.png","'I L ?? VV>VJ ww??V'V'.-.???? ????3! to come purposely.  "
"page_0465_line_27.png","??????????-v I""""??""??""""J'   specially to, in order particularly.  "
"page_0465_line_28.png","'L"""""".""'.I ---v ~-- 7 w"" 1"""" -:-----""????  pecuhar, exceptmnal merlt.  "
"page_0465_line_29.png"," ??~~.r   a special proclamation.  "
"page_0465_line_30.png",""" """"W?? ??V-T??WW  2m 02: for sacrl??e.  "
"page_0465_line_31.png","special .disposition.  a "
"page_0465_line_32.png","Ur.""in,.,\.--.1,W-W...  _ spec????ly appointed to a post.  1; "
"page_0465_line_33.png","1' ??""""':-' ""I??' V "">__??'N _- l? l ' ""V  I???? a spec1a1 pardon.  "
"page_0465_line_34.png","_- Tum- rm , ??1,, 5;? education for defectives.  "
"page_0465_line_35.png","V to select, to choose, different.  ' ( g?x1g~d?k).  "
"page_0465_line_36.png","\i':""'??b ??""l ' _  130 (2110056 0116 5 COIDp??llOIIS. "
"page_0465_line_37.png","to (home lucky (lays. E "
"page_0466_line_01.png","to choose a good one, as a child.  "
"page_0466_line_02.png","to choose one?? neighbour??, (ling?? "
"page_0466_line_03.png","to select a son-in??aw.  "
"page_0466_line_04.png","to select, (g?ng-s?ng). I  "
"page_0466_line_05.png","the pric?, Vchtjto bevxtvorth. ?? l "
"page_0466_line_06.png","it's worth money. dear, (ding??i d?k).  "
"page_0466_line_07.png","____,. 1 what is it worth?  "
"page_0466_line_08.png","is it worth (so much) 01' not? "
"page_0466_line_09.png","a marsh. glossy, moisten. to en- j rich, kindness. "
"page_0466_line_10.png","iri?ff?g??kig??l (6ng???k). ??"
"page_0466_line_11.png","a marshy plant like purslane. "
"page_0466_line_12.png","to dry. ?0 Admin. to ??ter. "
"page_0466_line_13.png","drained dry.  "
"page_0466_line_14.png","dripping down.  "
"page_0466_line_15.png","to dip I111) rice with :1 ??tering;  dipper.  "
"page_0466_line_16.png","a puison. 1L bane. cruel, to hate. "
"page_0466_line_17.png","a bane, violent remedies. "
"page_0466_line_18.png","noxious gnats. "
"page_0466_line_19.png","cruel, 1112i1eV'oIelgt, (ch?i-d?k) . "
"page_0466_line_20.png","a colloquial prefix. "
"page_0466_line_21.png","a cover. to cover.  "
"page_0466_line_22.png","a corruption of d?k. (451;: ), "
"page_0466_line_23.png","specially:purposely. ??"
"page_0466_line_24.png","to ascend. to advance, to write "
"page_0466_line_25.png","down, high, to add. ??"
"page_0466_line_26.png","to obtain literary rank.   "
"page_0466_line_27.png","to put in the newspaper.  "
"page_0466_line_28.png","to enter in the record or account.  "
"page_0466_line_29.png","to obtain of??e.  "
"page_0466_line_30.png","to take 21 census.  "
"page_0466_line_31.png","to go on board ship. El "
"page_0466_line_32.png","to register.  "
"page_0466_line_33.png","to publish.  "
"page_0466_line_34.png","tu lake the stage.   "
"page_0467_line_01.png","fat to mount the stage and receive  the appointment of general.  "
"page_0467_line_02.png",". ' ' 'A?? ??"""""""" V: C??""""""???? the sound of tampmg earth or pounding stone. '  "
"page_0467_line_03.png","WWW-o ??m ??1 a luscivious fellow.  "
"page_0467_line_04.png","' '3 to record; a register.  "
"page_0467_line_05.png"," "" ""o??-'-' Y; b to ascend a throne. 4?? "
"page_0467_line_06.png","to ascend high; festival 9th of  9th month. 3?: "
"page_0467_line_07.png",": 3C reglstered trade-mark, (Clo-(1113.11)   "
"page_0467_line_08.png","at I have come to return thanks.  "
"page_0467_line_09.png","to ascend a bank, to go to shore,  (si??g??gi?ng).  "
"page_0467_line_10.png","K '0 ""O""""""Dl '  to ascend the??throne.  "
"page_0467_line_11.png","to ascend th?  (si?ng-s?ng).  "
"page_0467_line_12.png","77?: \--~??a ??ar  SC to climb hills and cross rivers  to travel.  "
"page_0467_line_13.png","at once, immediately.  "
"page_0467_line_14.png","r w ??""""????' ??  to be a genius.  "
"page_0467_line_15.png","??????mm ii to open a discussion, to invite to a feast, N.  "
"page_0467_line_16.png","v?? -??-?????? ???? climax, (of a story). f  "
"page_0467_line_17.png","; \-~ """"""Jl'  to commence a journey.  "
"page_0467_line_18.png","""""????J'""""'_J' '{ VB}, to ascend to heaven, met, very  dif??ult.   "
"page_0467_line_19.png","a .lamp.  "
"page_0467_line_20.png","at brilliant light. ??I i , 1   "
"page_0467_line_21.png","lamp wicks; rushes of which  wicks are made.  r "
"page_0467_line_22.png","enigmas??on lanternst?? "
"page_0467_line_23.png","a Igmp   lamp.  i "
"page_0467_line_24.png","z;  2311-; wall??amp.  "
"page_0467_line_25.png","the mg 3511: (lg???l??lfestival),  an e??tric light bulb.  "
"page_0467_line_26.png","w- --------  WW.  a lamp w1ck.  "
"page_0467_line_27.png","?h2?1??h?353 lamp. , "
"page_0467_line_28.png","a miller, a moth.  "
"page_0467_line_29.png","an umbrella with a long handle to  shade street-stalls.  "
"page_0468_line_01.png","a dish, a sacri??ial vessel, a. lamp, ??(see 1?; ). i "
"page_0468_line_02.png","to prick,  bl??ige. '  "
"page_0468_line_03.png","to bruise, as the foot; to injure I, by words. I a spot, a dot, to count, to investi- ?? gate. an hour, to call a roll. ~ "
"page_0468_line_04.png","tovdetail troops; H V 77 I H "
"page_0468_line_05.png","half past (7)7117e'g??lock, (g??-d?ng).  "
"page_0468_line_06.png","all pliesth at roll-call}:m 7 rm?  "
"page_0468_line_07.png","to remove a mole. (c????ng-k?).  "
"page_0468_line_08.png","to mark 01??dot the tablet. ??  "
"page_0468_line_09.png","to ornament with king??her's  fgathers. ,  "
"page_0468_line_10.png","to take an inventory of goods,  (shops). ,; "
"page_0468_line_11.png","to investigate thoroughly.  "
"page_0468_line_12.png","to count aver, (s?).  ?? "
"page_0468_line_13.png","to reform, to point out.  "
"page_0468_line_14.png","to inspect.  "
"page_0468_line_15.png","roll??511, (of soldiers, etc).  "
"page_0468_line_16.png","to call ih?? r011, (cluiailg??'liiallg).  "
"page_0468_line_17.png","the 1-011, (chg'Jklsi'k??i?uj.  "
"page_0468_line_18.png","a spot, a stain.  "
"page_0468_line_19.png","to Elet?ct and expose, (a fault).  "
"page_0468_line_20.png","to reckon, to count up.  "
"page_0468_line_21.png","can turn iron into gold by a touch, I Hunt, superior talent. r??"
"page_0468_line_22.png"," ??m?? w??-u- r kind, class, to wait, the same, to V compare. ' "
"page_0468_line_23.png",". _ ""rm -_ to wait until.  "
"page_0468_line_24.png","place in a series. ?? "
"page_0468_line_25.png","?0 wait, to stay. ?? "
"page_0468_line_26.png","etc., and such, like, (at end).  "
"page_0468_line_27.png","to Wait for. ??K I  "
"page_0468_line_28.png","common, ordinary.  I "
"page_0468_line_29.png","sorts, kinds, (c??-b?k-d?ug). { "
"page_0468_line_30.png","the Sign of equality, (math)=.  "
"page_0468_line_31.png","fractions with a common de??3 nominator. "
"page_0468_line_32.png","and such like causes.  "
"page_0469_line_01.png","442 1 D  "
"page_0469_line_02.png",""
"page_0469_line_03.png","of the ""same class or rank, (11g?-  d?ng).  "
"page_0469_line_04.png","""WOW I; the same sort.  "
"page_0469_line_05.png","and such like; (at end of list).  "
"page_0469_line_06.png",". \ 7 ~ 77 ??~??-  a rank, ZL degree.  "
"page_0469_line_07.png","and such (at end of a quota?? tion.) ?? "
"page_0469_line_08.png","""??"" l  a rhyme.  "
"page_0469_line_09.png","to mJortgage, (ch?k-d?ng), (s??).  "
"page_0469_line_10.png",". . ,1? the mortgagee.  "
"page_0469_line_11.png","??' '0 ""D V""  to mortgage and pawn, to pawn.  "
"page_0469_line_12.png","the mortgaged price.  "
"page_0469_line_13.png","0 L1 ' 1' ????' ""  mortgaged to another person.  "
"page_0469_line_14.png","u ._. -v 1- v????~--  a mortgage.  "
"page_0469_line_15.png","' ' I.) ""C, ??'  5 on 1y mortgaged, not soldwhence redeemable. V "
"page_0469_line_16.png","to mortgage and sell.  "
"page_0469_line_17.png","' W'o' ??* ?????? ,, to mortgage property. 1 "
"page_0469_line_18.png","to keep down, to guard, a Itlal??et .\ ,  town, (Che??ang).  "
"page_0469_line_19.png","W ""ivy \v-n- -~--a/' t0 keep (10??1, to suppress. ??5 "
"page_0469_line_20.png","??r- -? 7v ?? """"1??""???? to trzmthze.  "
"page_0469_line_21.png","w   W a hrigadier.  "
"page_0469_line_22.png","_.    {??con??ed to a place 01' employment  "
"page_0469_line_23.png","??~ ~ -'  ??va  ?????xture,"" (bu?h???k). ; "
"page_0469_line_24.png",".  ????""""""????,  Chmklzmg, treaty port on Eang?? tze. ?? "
"page_0469_line_25.png",". V  . ??l :50 t. ,  )e l U S 9 MIL "
"page_0469_line_26.png","?? .  ""??TM'JI' . (V  orchnary days, (b111g??11k-gang).  "
"page_0469_line_27.png",".4??_ u v \""""'o """""" 0"""".??1'   to trzmthze oue?? heart.  "
"page_0469_line_28.png",", l""????- w-??v nw??- :  to guard, as a frontler.  "
"page_0469_line_29.png","??2?? ""T. "" "" """"?? ' .   to 11m], to b111d, as books. to stlng.  51 3} as bees. severe.  "
"page_0469_line_30.png","___ n??.. ""w""...  stitch shoes round the tops and , on the toes.   "
"page_0469_line_31.png","to lay a ??oras  7 "
"page_0469_line_32.png"," ___'J ,_  5 to bmd books.   "
"page_0469_line_33.png","to drive a nail.  "
"page_0469_line_34.png","cmwse??y stitched 01??seamed.  "
"page_0469_line_35.png","to nail brzLSs on anything. ???? "
"page_0470_line_01.png","a res'cript enclosed in boards, as  a death warrant. ??"
"page_0470_line_02.png","to Id]; igulla'i'lg???gjfast;  "
"page_0470_line_03.png","J c 7??7'7 to criticise, to examine, to com?? "
"page_0470_line_04.png","pare, ( gill-d?ng).  "
"page_0470_line_05.png",".A. I \Oi'VV iv???v to revise and prepare for publica-  . A . , .3 tlon, (bl-dang). "
"page_0470_line_06.png","""i *1 \??' ??""""D/' to settle, to conclude. ?? "
"page_0470_line_07.png","to: make a treaty. -  "
"page_0470_line_08.png","to take an oath.  "
"page_0470_line_09.png","to ??, (as an appointment, etc.)  "
"page_0470_line_10.png","to agi??? to for???t.  "
"page_0470_line_11.png","a large stone used for anchor, an  anchor. V "
"page_0470_line_12.png","ang????r cable, (pi???ng). (ki-   d?ng).  "
"page_0470_line_13.png","the foreh?ad, (llgi?h)~  "
"page_0470_line_14.png","Q????  "
"page_0470_line_15.png","$211116.  "
"page_0470_line_16.png","to adg, to ??l up, to ??l in, to  "
"page_0470_line_17.png","stuff. ??"" ' 7' ??"
"page_0470_line_18.png","to make even, to ??l up, as holes.  "
"page_0470_line_19.png","to ??l in the??blaukrs,1(10{rg(??c??;??  card, etc.) I "
"page_0470_line_20.png","to 3117151132 well.  "
"page_0470_line_21.png","to ??l tl{e ditch. ?? "
"page_0470_line_22.png","to ??l the river.  "
"page_0470_line_23.png","to spoil a sale, as by depreciating  the goods. ' "
"page_0470_line_24.png","??l}:ng  gitirely stopped.  "
"page_0470_line_25.png","to ??l ??, to clo?e up?  "
"page_0470_line_26.png","to ??l blanks in wriflhg.  "
"page_0470_line_27.png","to ??l in missing"" characters in a  poem . 1 "
"page_0470_line_28.png","to copy, to traus'cribe.  "
"page_0470_line_29.png","Clearly copied out. i  "
"page_0470_line_30.png","a copyist, to copy out.  "
"page_0470_line_31.png","a copyist.  I "
"page_0470_line_32.png","a sup?rinteudent of copyists.  "
"page_0470_line_33.png","llganifolding process, N.  "
"page_0470_line_34.png","written on yellow paper.  "
"page_0471_line_01.png","444 ] D  "
"page_0471_line_02.png","J _. x 91 2 WWW?? ??7.. __ 4 ??  "
"page_0471_line_03.png","to return, to repay.  "
"page_0471_line_04.png","' to pay prmmpal (by Installments) a without interest.  "
"page_0471_line_05.png","to pay a debt. _  "
"page_0471_line_06.png","1 .a r ~~ -  to pay off, to pay in full.  "
"page_0471_line_07.png","to let a daughter go to be mar?? ried.  "
"page_0471_line_08.png","to beat down price, to make an  offelz  "
"page_0471_line_09.png","to pay me, to return it to me.  "
"page_0471_line_10.png","l a .  ~~ -~ -~~'  to settle an account.  "
"page_0471_line_11.png","to 11101111t,??0 ascend, to leap, to  transfer, quickly.  ' "
"page_0471_line_12.png","""""??????????3 ???????????? '  ??e talent, (??). : "
"page_0471_line_13.png","very dear.  "
"page_0471_line_14.png","mounted on the clouds.  "
"page_0471_line_15.png","to cauter, (si?ng???ng).  "
"page_0471_line_16.png",". ??.\ :3 77776.1 ' 3 clear, 11mpld, st111 pure water. "
"page_0471_line_17.png","very limpid, still, quiet, as a place.  "
"page_0471_line_18.png","pure in principle, pure-minded. "
"page_0471_line_19.png","to look straight 'at, to stare. "
"page_0471_line_20.png","to gaze at.  "
"page_0471_line_21.png","pair],  kindly feeling.  "
"page_0471_line_22.png","pain, in pain, to love tenderly.  "
"page_0471_line_23.png","- . . , :3 water burstmg forth, to open the  mouth wide when talking. in-   n  ?4  c1ent state.  "
"page_0471_line_24.png","""'7"" ??m  m the god of snow.   "
"page_0471_line_25.png","the Slde posts of a door, to push,  an orange, (see c?ng *3). :i} "
"page_0471_line_26.png","0': v??""Woman! 3; 21 ??lng serpent, name of a star.  "
"page_0471_line_27.png","to ??, to dec1de, certamly, tran- "
"page_0471_line_28.png","quil.  "
"page_0471_line_29.png","r~ '  to make up one?? mind, (b?k~  d?ng) . M 1!  "
"page_0471_line_30.png","WHO ,. _  to recite by geading, (not from  memory) . 1  "
"page_0471_line_31.png","? ??""?????  r the hunt, N. "
"page_0472_line_01.png","to make up the mind, (gi?k-?).  "
"page_0472_line_02.png","J. ' 7'"" \Ci?? '1' V regular examinations. ' a "
"page_0472_line_03.png","toudecide, to layiciown by rules. a "
"page_0472_line_04.png","a name for the white pagoda, i ( bill-t?k  . \ "
"page_0472_line_05.png","to ?? what direction to take.  "
"page_0472_line_06.png","to make a contract, (?k~d?11g). a "
"page_0472_line_07.png","""H: \V- """"??l' ??positively, undoubtedly.  "
"page_0472_line_08.png","A *y? "" ""????J????a theorem. ,  "
"page_0472_line_09.png","laws, statutes, N.  "
"page_0472_line_10.png","a ??ed rate.  "
"page_0472_line_11.png","a ??ed period 01' time. ??"
"page_0472_line_12.png","scienti?? de??ition, N.  "
"page_0472_line_13.png","to agree de??iter en a betrothal.  "
"page_0472_line_14.png","t6 q??ietthe mind, (??g???ug). {I "
"page_0472_line_15.png","to enquire after the health of f one?? parents.   "
"page_0472_line_16.png","to- arrange, a battalion a battle, ??a gust, (c?-d?ng). ? ; same, (see ding), (h??g??i?h??""J d?ng). ??"
"page_0472_line_17.png","pos??gignlvof troops, (bu?-d?ng), , g (bg-d?ng). ' ??"
"page_0472_line_18.png","in ??z-??e, {cli?ng???ng}  "
"page_0472_line_19.png","to be lciliea in Battle,w '(b?i-d?ng).  "
"page_0472_line_20.png","T um (n{-' rnmev\ V 7  "
"page_0472_line_21.png","1, we, (01 royalty).  "
"page_0472_line_22.png","subtle, mysterious, as the future.  "
"page_0472_line_23.png","we (foyer-lty) .  "
"page_0472_line_24.png","a rent seam, 2L slit, a tear. a hint "" full. 5 "
"page_0472_line_25.png","to 'seams, (p?-d?ng) .   "
"page_0472_line_26.png","silver ingot; a salver used in  "
"page_0472_line_27.png","sacri??es, (see ding. ??.  "
"page_0472_line_28.png","euphonic pre??. A _ l I "
"page_0472_line_29.png","to move, shaken, agitated.  "
"page_0472_line_30.png","to drive hoops, as a cooper does.  "
"page_0472_line_31.png","to fall down? to drop, a?? rain.  "
"page_0472_line_32.png","to place 01' set in water to cool.  "
"page_0472_line_33.png","set it in (the water) to cool.  "
"page_0473_line_01.png","winter, (chfmg, hi, chi?? d?ng).  "
"page_0473_line_02.png","mere exchange and no advantage,  "
"page_0473_line_03.png","f???? ( mQ???h) .u  "
"page_0473_line_04.png","the: night (3f the Winter, and day I "
"page_0473_line_05.png","ff; of summer solstice are the  J longest.  "
"page_0473_line_06.png","""no ____ y the winter solstice, (c?ik???).  "
"page_0473_line_07.png","a Winter .drill. r ???? "
"page_0473_line_08.png","??vhiilblains;  "
"page_0473_line_09.png","V a large, coarse squash, (gu?ng-  gua).  ; "
"page_0473_line_10.png","a ""W / ' I I If} V ""wmter guards??(speCIallv jstrlct) ?? precautions taken at New 3  Year, (army) .   "
"page_0473_line_11.png","~ '"""" -"" \??' ""MJ I '  Winter time, (l??l1g???x1g' ).  "
"page_0473_line_12.png","wmter green, at common wood?? dye used 111 cold weather.  "
"page_0473_line_13.png","????""??' n. 'v'"" "" V??????  to hibernate in winter. , "
"page_0473_line_14.png","w "".W??JW' m Mm""- 3"" :1 W111th 5 day.  "
"page_0473_line_15.png","?? "" ??' .  wmter days are short. : "
"page_0473_line_16.png"," my- ..__ ___-__. ._  . if; 3'6 ??., benevolent, gracwus. "
"page_0473_line_17.png","Juv ' * * * 20-  the 11th month, wmter months. "
"page_0473_line_18.png","     393 ??., useless.  "
"page_0473_line_19.png","J ??'"".77'77'77 7. ?? a wmter mullet, harvested 1n the A 02""  10th month. 1' "
"page_0473_line_20.png","k)  {1  s  g?? n  i?  (d  erb,  h  12'  L7  .t. Ii  I  i  3  t. (I  0  1. "
"page_0473_line_21.png","*~'* ""* "" ""*""* W"" ?? \??O I  wmter I bamboo sprouts, (dug  from ground).  "
"page_0473_line_22.png","""W'P'TW'"" .  the begmmng of wmter, harvest  in the 10th month. '  "
"page_0473_line_23.png","????""???? -""?? """"????"""" '70 the winter season, (c?ng-d?ng). "
"page_0473_line_24.png","the east. I   "
"page_0473_line_25.png","the nort11~east  "
"page_0473_line_26.png","the east side??, 4: "
"page_0473_line_27.png","eastern hemisphere.  "
"page_0473_line_28.png","??W--. ??u??---?? {'8??reeling drunk; to lounge about.  "
"page_0473_line_29.png","WWW:  V- NW0- ""-W t the east quarter. "
"page_0473_line_30.png"," the eastern sea ; Japan. "
"page_0473_line_31.png","""'?? Vw""""??"" ""VW I J""'r""?? a jinricksha, (mg??k??hia). E "
"page_0473_line_32.png","v' J""""""??"""""""" \""?? ????.' V""??""J' the east-gate. E "
"page_0474_line_01.png","the south??ast. ?? "
"page_0474_line_02.png","a title of the god. Tali?????. qxzr.  "
"page_0474_line_03.png","Manchuria.  "
"page_0474_line_04.png","everybody has something to say.  "
"page_0474_line_05.png","??... dunued by many creditors.  J "
"page_0474_line_06.png","pulled here and there, pressed I "
"page_0474_line_07.png","'6? with invitations from different  parties.  "
"page_0474_line_08.png","A: ?? V V V l a surname, (de??d?ng).  11 "
"page_0474_line_09.png","7] n r: knhun 4 "
"page_0474_line_10.png","as below. g] "
"page_0474_line_11.png","where? how? (di?dl?). I "
"page_0474_line_12.png","whence did you come?  "
"page_0474_line_13.png","what is (hisj native place? I "
"page_0474_line_14.png","how is it thus.??t is not 30. l "
"page_0474_line_15.png","copper, brass, bronze,(b?h???ng) i "
"page_0474_line_16.png","copper solder, (Aug??int). I  "
"page_0474_line_17.png","copper type. a copper engraving.  "
"page_0474_line_18.png","a copper basin. I "
"page_0474_line_19.png","copper coin. I "
"page_0474_line_20.png","smells coppery, said of one who buys of??e. "
"page_0474_line_21.png","a Biggie};  coppersmith, (p?h?? d?ng). _ . "
"page_0474_line_22.png","bronze statue. '  "
"page_0474_line_23.png","a coppersmith?? shop.  "
"page_0474_line_24.png","copper in rods.  "
"page_0474_line_25.png","a trumpet, a brass horn, (h?- (Eng). ' "
"page_0474_line_26.png",".a copber pot with ?? straight handle and no spout. ??"
"page_0474_line_27.png","a brass mirror. a "
"page_0474_line_28.png","a brass kettle. ' "
"page_0474_line_29.png","dollars alloyed with copper. ' "
"page_0474_line_30.png","??rass goods??????ounterfeit head??1 gear. ' ,1 "
"page_0474_line_31.png","sheet copper. '  "
"page_0474_line_32.png","copper or brass ware.  "
"page_0475_line_01.png",".1 G, _ W., :6; "
"page_0475_line_02.png","copper mine, copper ore.  "
"page_0475_line_03.png","verdigrisL  "
"page_0475_line_04.png","gun caps. ??h    "
"page_0475_line_05.png","Brass ??nd, (cz??iu??g?k-d?i).  "
"page_0475_line_06.png","a copper cent.  ??"
"page_0475_line_07.png","copper or brass wire. .  "
"page_0475_line_08.png","an iron constitution.  :11 s? "
"page_0475_line_09.png","a brass lock.  "
"page_0475_line_10.png","very brave, ??rce.  "
"page_0475_line_11.png","cop??er and iron.  "
"page_0475_line_12.png","a copper cent.  ,j! ??"
"page_0475_line_13.png",". .   the same, allke, agreemg.  5 "
"page_0475_line_14.png","native of the same village or  province. 7; "
"page_0475_line_15.png","I'??"" ' ??_??' ??Z the same mark, (Slob-long).  "
"page_0475_line_16.png","of the same age?? "
"page_0475_line_17.png","the same sort.  EV; "
"page_0475_line_18.png","of [the same name. . _ l  "
"page_0475_line_19.png","wife's sister's husband.  , ,A ??Ji "
"page_0475_line_20.png","the same year, fellow graduates.  "
"page_0475_line_21.png","a spiritualistic medium.  1'4  "
"page_0475_line_22.png","a medium, one who pretends to   inspiration.   "
"page_0475_line_23.png","those who support the (lgng??i,  (p?h???h-d?ng).   "
"page_0475_line_24.png","\L ' u .. u: V _ the beginning of d?ng and end - FL of, QT, (ceremonies) are    n k. if}; el'hcacwus.  "
"page_0475_line_25.png","V""""""'""""_-~' y'"" v/LE a tube, a case, a hollow bamboo, >  (hong-dgng) . _ ??- _  ??"
"page_0475_line_26.png","pip?s. Yi???jci?ng) , (1???-???11?)~  (b?k-d?ng)  "
"page_0475_line_27.png","to carve wood, to engrave. "
"page_0475_line_28.png","hoards cut for printing; to so  carve boayls.  "
"page_0475_line_29.png","'w V ' ""??""  to cut characters, (kz??ik-c?). "
"page_0475_line_30.png","21 C????CI', an engraver.  "
